day,rideable_type,num_trips
2023-06-03,docked_bike,792
2021-09-23,docked_bike,428
2022-09-29,docked_bike,335
2023-01-12,classic_bike,589
2022-05-04,classic_bike,1399
2022-08-18,docked_bike,783
2022-09-12,classic_bike,1805
2023-06-28,classic_bike,2742
2021-01-09,classic_bike,744
2022-05-20,classic_bike,3904
2021-11-19,docked_bike,174
2020-12-17,classic_bike,295
2021-08-31,docked_bike,730
2022-10-08,docked_bike,603
2023-06-21,docked_bike,423
2022-06-14,docked_bike,823
2023-06-10,docked_bike,906
2023-06-09,docked_bike,568
2022-10-30,docked_bike,407
2023-03-12,docked_bike,53
2023-02-27,classic_bike,441
2021-03-02,classic_bike,393
2022-06-10,docked_bike,705
2021-04-25,docked_bike,563
2021-02-27,docked_bike,557
2022-10-04,docked_bike,320
2021-12-15,classic_bike,966
2023-03-14,classic_bike,628
2023-03-04,docked_bike,180
2022-09-26,docked_bike,341
2022-01-24,electric_bike,147
2021-11-08,docked_bike,369
2020-12-27,classic_bike,477
2021-03-24,docked_bike,381
2022-07-06,docked_bike,690
2021-01-06,classic_bike,313
2021-07-22,docked_bike,1281
2021-04-12,docked_bike,675
2023-04-28,docked_bike,286
2022-05-07,docked_bike,1142
2021-01-04,docked_bike,47
2021-12-14,docked_bike,146
2021-12-24,docked_bike,161
2022-10-12,docked_bike,242
2020-12-18,classic_bike,464
2022-07-12,docked_bike,783
2023-02-10,classic_bike,617
2022-01-01,classic_bike,382
2023-02-05,docked_bike,97
2023-03-08,classic_bike,636
2022-05-31,docked_bike,806
2023-05-02,docked_bike,179
2022-07-13,docked_bike,701
2023-04-23,classic_bike,803
2022-05-15,docked_bike,1094
2021-01-28,electric_bike,148
2021-12-27,docked_bike,165
2021-12-11,classic_bike,880
2021-10-13,docked_bike,375
2022-01-30,classic_bike,211
2020-12-07,classic_bike,334
2023-04-24,docked_bike,123
2021-03-17,classic_bike,408
2023-03-18,classic_bike,296
2021-03-06,docked_bike,531
2023-02-14,classic_bike,634
2023-03-17,classic_bike,572
2020-12-12,classic_bike,228
2022-05-27,docked_bike,432
2021-02-16,classic_bike,34
2021-11-18,docked_bike,101
2022-09-22,docked_bike,389
2023-05-01,docked_bike,36
2022-05-08,docked_bike,918
2021-01-22,classic_bike,231
2023-03-11,docked_bike,145
2021-12-28,classic_bike,175
2023-01-27,classic_bike,234
2021-04-30,docked_bike,666
2023-04-19,docked_bike,169
2023-02-01,docked_bike,17
2022-06-07,docked_bike,681
2023-05-31,docked_bike,353
2023-02-26,docked_bike,149
2021-01-16,docked_bike,103
2020-12-18,docked_bike,85
2020-12-30,classic_bike,125
2022-01-18,docked_bike,43
2021-03-15,classic_bike,167
2020-12-07,docked_bike,72
2021-10-29,docked_bike,72
2023-03-27,docked_bike,117
2021-12-06,docked_bike,63
2021-12-22,docked_bike,73
2022-01-25,classic_bike,116
2021-02-06,electric_bike,38
2021-03-16,docked_bike,115
2022-05-05,docked_bike,130
2021-01-01,docked_bike,46
2022-01-02,docked_bike,35
2022-01-02,classic_bike,162
2021-02-19,classic_bike,80
2023-02-25,docked_bike,83
2022-01-10,docked_bike,13
2021-01-26,classic_bike,51
2023-02-12,docked_bike,207
2021-02-01,classic_bike,117
2021-02-04,electric_bike,101
2023-03-12,classic_bike,265
2020-12-02,classic_bike,40
2023-01-23,docked_bike,41
2021-12-21,classic_bike,441
2023-03-07,docked_bike,61
2021-01-28,docked_bike,32
2023-03-20,docked_bike,109
2021-12-08,docked_bike,83
2021-02-04,classic_bike,92
2023-03-19,docked_bike,85
2021-02-15,classic_bike,23
2021-03-03,docked_bike,188
2021-01-31,electric_bike,51
2021-02-02,docked_bike,12
2021-02-08,classic_bike,58
2022-01-06,docked_bike,23
2023-04-17,docked_bike,44
2022-01-29,docked_bike,21
2021-02-18,electric_bike,38
2022-01-30,docked_bike,36
2021-01-26,docked_bike,12
2022-01-03,docked_bike,20
2022-01-17,docked_bike,25
2023-03-29,docked_bike,101
2022-01-31,docked_bike,28
2022-01-24,docked_bike,7
2021-02-11,docked_bike,5
2021-02-17,docked_bike,1
2021-07-07,electric_bike,4179
2023-06-10,electric_bike,10024
2022-09-02,electric_bike,7636
2022-09-18,electric_bike,5931
2023-07-21,electric_bike,7009
2021-07-28,electric_bike,4134
2023-05-20,electric_bike,5694
2021-08-29,electric_bike,4123
2021-10-20,electric_bike,4625
2022-08-19,electric_bike,9459
2021-06-22,electric_bike,4592
2023-07-10,electric_bike,4837
2022-08-06,electric_bike,8791
2022-06-19,electric_bike,6952
2022-06-05,electric_bike,6715
2021-12-18,electric_bike,1291
2022-08-05,electric_bike,7926
2022-05-08,electric_bike,3707
2022-05-07,electric_bike,5462
2021-06-17,electric_bike,4787
2023-06-16,electric_bike,5336
2023-02-03,electric_bike,388
2021-07-02,electric_bike,4914
2020-09-19,electric_bike,3083
2023-07-08,electric_bike,6062
2021-04-14,electric_bike,875
2021-08-30,electric_bike,3605
2021-07-17,electric_bike,6631
2021-07-25,electric_bike,4431
2023-03-25,electric_bike,1067
2021-09-14,electric_bike,3600
2023-06-18,electric_bike,6830
2023-06-24,electric_bike,9035
2021-07-21,electric_bike,4341
2023-07-04,electric_bike,7867
2022-06-07,electric_bike,3184
2021-12-28,electric_bike,431
2023-04-19,electric_bike,2468
2020-11-20,electric_bike,1550
2022-06-30,electric_bike,7077
2021-06-06,electric_bike,5801
2023-06-04,electric_bike,6330
2021-08-12,electric_bike,3813
2021-06-15,electric_bike,4147
2021-07-23,electric_bike,4728
2021-09-24,electric_bike,4740
2021-05-12,electric_bike,1947
2022-06-26,electric_bike,8462
2021-07-26,electric_bike,3304
2021-10-22,electric_bike,4654
2020-12-28,electric_bike,347
2021-06-07,electric_bike,3071
2021-07-12,electric_bike,3545
2022-09-19,electric_bike,4205
2023-05-12,electric_bike,2537
2022-06-29,electric_bike,5382
2022-08-02,electric_bike,6059
2022-10-19,electric_bike,2767
2022-10-22,electric_bike,8343
2022-05-14,electric_bike,5418
2022-08-28,electric_bike,6740
2021-06-30,electric_bike,2899
2021-06-08,electric_bike,3926
2021-11-05,electric_bike,3375
2021-03-22,electric_bike,1186
2020-12-09,electric_bike,656
2023-07-26,electric_bike,4398
2022-07-27,electric_bike,5929
2021-11-08,electric_bike,3107
2020-10-27,electric_bike,768
2022-10-06,electric_bike,3786
2021-11-25,electric_bike,1020
2021-11-30,electric_bike,1891
2021-08-08,electric_bike,5073
2021-12-05,electric_bike,1109
2023-05-04,electric_bike,3781
2023-07-11,electric_bike,3874
2021-05-17,electric_bike,2365
2020-09-26,electric_bike,3833
2022-07-05,electric_bike,4794
2021-10-23,electric_bike,5806
2022-08-09,electric_bike,5912
2023-06-17,electric_bike,8398
2023-04-06,electric_bike,2258
2022-07-03,electric_bike,9113
2020-11-11,electric_bike,1218
2021-05-10,electric_bike,1274
2023-06-12,electric_bike,4220
2022-07-09,electric_bike,10194
2023-04-10,electric_bike,3204
2020-08-24,electric_bike,814
2021-04-06,electric_bike,2019
2020-10-06,electric_bike,2425
2021-01-01,electric_bike,133
2023-06-07,electric_bike,5097
2022-08-13,electric_bike,9014
2023-06-08,electric_bike,5128
2020-09-15,electric_bike,1681
2023-03-01,electric_bike,1659
2023-02-04,electric_bike,675
2022-10-27,electric_bike,3603
2023-05-28,electric_bike,6658
2023-03-21,electric_bike,1627
2022-06-10,electric_bike,5281
2023-04-11,electric_bike,4319
2023-05-02,electric_bike,1953
2023-04-24,electric_bike,2031
2021-09-30,electric_bike,4407
2022-05-26,electric_bike,4449
2020-09-22,electric_bike,2133
2021-07-11,electric_bike,2944
2023-03-23,electric_bike,1330
2021-12-16,electric_bike,1687
2021-10-21,electric_bike,3664
2023-05-03,electric_bike,2446
2021-08-06,electric_bike,4621
2021-12-20,electric_bike,1367
2021-05-03,electric_bike,1114
2020-08-25,electric_bike,937
2021-11-28,electric_bike,1335
2023-01-03,electric_bike,678
2021-11-04,electric_bike,2593
2021-08-15,electric_bike,5178
2020-10-03,electric_bike,2692
2021-04-01,electric_bike,693
2022-05-17,electric_bike,3389
2022-07-15,electric_bike,3364
2023-07-02,electric_bike,1614
2020-11-06,electric_bike,2994
2020-11-14,electric_bike,1308
2022-09-26,electric_bike,3672
2021-04-17,electric_bike,1972
2022-10-13,electric_bike,4613
2021-01-20,electric_bike,191
2020-08-12,electric_bike,661
2020-09-29,electric_bike,1807
2021-01-06,electric_bike,278
2021-05-11,electric_bike,1554
2022-01-18,electric_bike,548
2020-12-31,electric_bike,260
2023-01-05,electric_bike,814
2021-11-14,electric_bike,1440
2021-03-27,electric_bike,1668
2020-11-28,electric_bike,1150
2021-02-03,electric_bike,152
2020-10-18,electric_bike,1031
2021-12-22,electric_bike,887
2023-01-11,electric_bike,1412
2020-08-17,electric_bike,1091
2020-11-16,electric_bike,871
2023-01-27,electric_bike,388
2021-01-22,electric_bike,223
2023-02-25,electric_bike,928
2020-09-02,electric_bike,1565
2023-03-26,electric_bike,1230
2023-02-15,electric_bike,1013
2021-01-27,electric_bike,118
2021-03-12,electric_bike,595
2021-02-27,electric_bike,694
2022-01-22,electric_bike,428
2020-12-18,electric_bike,520
2020-11-28,docked_bike,1727
2020-07-11,docked_bike,12683
2020-08-04,docked_bike,6794
2020-08-29,docked_bike,13532
2020-10-11,docked_bike,6813
2020-06-21,docked_bike,7659
2020-10-31,docked_bike,2868
2020-09-25,docked_bike,7065
2020-08-17,docked_bike,5974
2020-07-05,docked_bike,11058
2020-07-19,docked_bike,8199
2020-10-10,docked_bike,9096
2020-08-28,docked_bike,7065
2020-11-15,docked_bike,384
2020-09-06,docked_bike,8373
2020-07-21,docked_bike,4519
2020-07-27,docked_bike,6415
2020-10-22,docked_bike,2118
2020-11-19,docked_bike,1263
2020-06-03,docked_bike,2412
2020-05-20,docked_bike,2173
2020-09-12,electric_bike,1265
2020-11-16,docked_bike,763
2020-05-07,docked_bike,1739
2020-06-29,docked_bike,3606
2020-06-17,docked_bike,5425
2020-06-09,docked_bike,1898
2020-05-18,docked_bike,1207
2020-10-15,docked_bike,1856
2020-05-12,docked_bike,1524
2020-08-05,electric_bike,457
2020-04-05,docked_bike,902
2020-04-23,docked_bike,451
2020-04-24,docked_bike,573
2020-11-20,docked_bike,1494
2020-11-17,docked_bike,643
2021-03-03,electric_bike,486
2021-09-25,classic_bike,9708
2022-08-29,classic_bike,2099
2023-06-21,classic_bike,3529
2022-08-19,classic_bike,5648
2021-04-22,docked_bike,491
2021-05-20,classic_bike,4242
2022-09-24,classic_bike,4725
2023-07-28,classic_bike,3717
2021-06-12,classic_bike,11765
2021-07-18,classic_bike,11471
2021-06-09,classic_bike,5255
2021-10-31,classic_bike,3046
2022-05-14,classic_bike,9646
2021-07-01,classic_bike,6100
2021-10-10,classic_bike,9580
2022-09-22,classic_bike,2864
2022-07-24,classic_bike,5672
2022-06-29,classic_bike,5468
2021-10-02,classic_bike,6340
2021-08-23,classic_bike,5284
2021-03-13,classic_bike,3769
2021-08-30,classic_bike,5080
2021-07-19,classic_bike,5462
2023-07-30,classic_bike,6853
2022-06-18,classic_bike,10421
2023-01-07,electric_bike,836
2021-10-09,classic_bike,9812
2021-06-21,classic_bike,4582
2021-11-20,classic_bike,1801
2022-07-19,docked_bike,694
2023-07-23,classic_bike,6795
2021-06-09,docked_bike,1480
2022-08-09,docked_bike,814
2021-04-02,docked_bike,677
2021-09-20,classic_bike,3662
2022-10-02,classic_bike,2853
2021-05-13,classic_bike,2868
2022-06-24,classic_bike,6495
2021-12-17,classic_bike,676
2021-08-11,docked_bike,880
2021-05-19,docked_bike,696
2022-10-09,classic_bike,4459
2023-02-22,classic_bike,170
2021-06-07,docked_bike,1018
2022-08-08,classic_bike,1699
2021-09-22,docked_bike,296
2023-02-20,classic_bike,728
2021-05-22,classic_bike,11790
2021-09-19,docked_bike,1809
2021-10-17,classic_bike,6131
2023-05-13,classic_bike,2561
2021-06-23,classic_bike,5253
2023-04-14,classic_bike,3724
2022-07-23,classic_bike,7136
2022-09-19,docked_bike,616
2022-10-19,classic_bike,871
2021-09-17,classic_bike,7307
2022-06-10,classic_bike,4596
2023-05-27,classic_bike,4917
2022-05-10,classic_bike,4925
2021-12-08,classic_bike,449
2021-09-12,classic_bike,8832
2021-06-15,classic_bike,5329
2021-10-27,classic_bike,1582
2023-05-17,classic_bike,1956
2021-04-29,classic_bike,1577
2021-08-13,classic_bike,8262
2021-09-11,docked_bike,2239
2021-05-26,classic_bike,4149
2023-03-27,classic_bike,610
2021-05-13,docked_bike,962
2020-12-26,docked_bike,131
2023-04-09,classic_bike,2462
2022-08-28,classic_bike,4465
2023-04-09,docked_bike,574
2021-07-12,docked_bike,1246
2021-10-17,docked_bike,1485
2023-07-07,classic_bike,4516
2022-06-25,classic_bike,5139
2021-10-05,classic_bike,2763
2021-05-31,classic_bike,6271
2022-06-06,docked_bike,328
2022-07-30,docked_bike,1498
2021-04-10,docked_bike,359
2021-05-16,docked_bike,2624
2021-07-05,classic_bike,9434
2022-08-14,classic_bike,4888
2021-10-04,classic_bike,2493
2021-07-07,classic_bike,5273
2022-10-15,classic_bike,2261
2021-09-13,docked_bike,874
2021-04-06,docked_bike,1658
2022-08-06,classic_bike,7964
2021-09-15,docked_bike,803
2021-07-09,classic_bike,8696
2021-01-11,classic_bike,235
2021-07-05,docked_bike,2822
2021-01-23,classic_bike,394
2021-04-05,classic_bike,2428
2022-09-11,docked_bike,276
2023-03-14,electric_bike,1234
2023-03-02,classic_bike,611
2021-07-11,classic_bike,3380
2022-08-15,docked_bike,858
2022-09-29,classic_bike,2234
2021-12-11,docked_bike,250
2022-09-21,classic_bike,3097
2023-05-12,classic_bike,1435
2021-04-14,classic_bike,1063
2020-12-10,classic_bike,839
2023-07-24,classic_bike,3655
2021-10-15,docked_bike,701
2021-12-19,classic_bike,630
2022-09-30,docked_bike,506
2023-04-28,classic_bike,1548
2023-05-18,classic_bike,2815
2021-06-26,docked_bike,999
2021-07-14,classic_bike,5801
2021-06-15,docked_bike,1415
2022-06-14,classic_bike,5109
2021-02-03,docked_bike,26
2021-05-23,docked_bike,2415
2021-03-27,classic_bike,3318
2023-03-05,classic_bike,993
2020-12-19,docked_bike,266
2022-10-16,docked_bike,352
2022-06-16,docked_bike,803
2021-08-06,docked_bike,1600
2022-07-15,classic_bike,1452
2021-10-26,classic_bike,1615
2021-03-28,classic_bike,1771
2022-08-20,docked_bike,952
2021-05-17,classic_bike,2565
2023-04-08,docked_bike,657
2021-12-10,classic_bike,603
2021-04-09,classic_bike,2668
2023-05-08,docked_bike,76
2022-10-28,classic_bike,1747
2021-06-22,docked_bike,1492
2021-08-04,docked_bike,1256
2022-05-22,docked_bike,1202
2022-09-02,docked_bike,812
2020-12-22,docked_bike,140
2023-05-14,classic_bike,1470
2021-10-27,docked_bike,279
2020-12-09,docked_bike,156
2023-06-25,classic_bike,4845
2020-12-14,electric_bike,411
2023-03-11,classic_bike,945
2021-12-02,docked_bike,215
2023-07-27,docked_bike,464
2021-10-22,classic_bike,2561
2021-05-10,classic_bike,1338
2021-11-30,classic_bike,692
2022-06-15,docked_bike,849
2021-09-27,docked_bike,674
2023-05-29,docked_bike,807
2022-09-07,docked_bike,567
2021-07-01,docked_bike,1303
2023-02-23,classic_bike,447
2021-04-24,docked_bike,1241
2022-07-02,docked_bike,1998
2023-06-12,classic_bike,2168
2023-02-16,classic_bike,163
2022-06-24,docked_bike,987
2023-04-06,docked_bike,161
2023-07-18,docked_bike,409
2023-01-01,classic_bike,791
2023-04-30,classic_bike,786
2022-09-24,docked_bike,846
2021-11-20,docked_bike,505
2021-08-17,docked_bike,1114
2021-05-25,docked_bike,1052
2021-02-26,docked_bike,139
2022-08-26,docked_bike,792
2023-01-15,docked_bike,101
2021-11-29,classic_bike,421
2021-08-26,docked_bike,999
2023-05-22,docked_bike,498
2023-03-19,classic_bike,504
2023-02-15,classic_bike,595
2021-05-05,docked_bike,492
2021-04-19,docked_bike,183
2020-12-16,classic_bike,249
2022-10-23,docked_bike,724
2021-04-08,classic_bike,735
2023-04-03,classic_bike,684
2022-01-04,classic_bike,195
2021-05-27,docked_bike,348
2021-03-01,docked_bike,66
2021-01-15,docked_bike,106
2021-01-23,electric_bike,319
2021-01-16,classic_bike,404
2022-10-19,docked_bike,128
2021-03-26,classic_bike,890
2023-01-26,classic_bike,236
2023-05-01,classic_bike,320
2022-06-08,docked_bike,266
2023-07-07,docked_bike,607
2021-01-10,docked_bike,86
2023-01-10,classic_bike,732
2021-11-23,docked_bike,154
2022-01-13,classic_bike,368
2023-07-02,docked_bike,178
2023-03-15,docked_bike,152
2023-04-25,docked_bike,76
2023-02-28,classic_bike,612
2021-02-28,docked_bike,171
2023-01-09,classic_bike,515
2021-12-24,classic_bike,497
2023-03-06,docked_bike,64
2021-02-22,electric_bike,85
2020-12-29,classic_bike,231
2023-05-17,docked_bike,230
2023-01-23,classic_bike,338
2020-12-10,docked_bike,251
2023-05-03,docked_bike,208
2023-03-09,docked_bike,55
2023-02-14,docked_bike,81
2022-01-23,classic_bike,101
2020-12-23,docked_bike,145
2021-10-05,docked_bike,448
2023-01-04,classic_bike,559
2020-12-21,docked_bike,147
2023-01-02,docked_bike,127
2022-05-05,classic_bike,605
2023-02-03,classic_bike,167
2020-12-27,docked_bike,249
2021-01-11,docked_bike,44
2021-12-20,docked_bike,177
2022-01-28,electric_bike,141
2022-01-26,electric_bike,65
2021-04-29,docked_bike,325
2023-01-18,docked_bike,46
2021-04-08,docked_bike,215
2021-02-07,classic_bike,60
2023-02-21,docked_bike,57
2022-01-12,docked_bike,58
2021-03-18,docked_bike,104
2021-12-28,docked_bike,28
2021-11-10,docked_bike,194
2023-01-10,docked_bike,68
2021-12-10,docked_bike,115
2023-03-03,docked_bike,46
2021-03-17,docked_bike,83
2021-01-01,classic_bike,99
2020-12-29,electric_bike,234
2020-07-28,electric_bike,31
2023-02-23,docked_bike,42
2021-01-19,electric_bike,192
2023-02-17,docked_bike,42
2020-12-25,docked_bike,60
2023-01-21,docked_bike,78
2021-01-03,docked_bike,73
2023-01-07,docked_bike,67
2020-12-15,docked_bike,69
2021-02-09,docked_bike,6
2021-01-20,docked_bike,34
2022-01-08,docked_bike,18
2021-01-19,docked_bike,26
2021-02-18,docked_bike,6
2021-02-15,electric_bike,11
2021-02-16,docked_bike,2
2022-08-26,electric_bike,7302
2021-05-27,electric_bike,1922
2021-08-14,electric_bike,5205
2021-07-20,electric_bike,5042
2022-05-12,electric_bike,4771
2022-08-25,electric_bike,5333
2023-05-23,electric_bike,4994
2021-09-16,electric_bike,4424
2021-12-26,electric_bike,818
2021-10-28,electric_bike,2100
2021-07-14,electric_bike,4496
2023-02-11,electric_bike,1198
2023-07-31,electric_bike,4480
2022-10-07,electric_bike,3729
2022-08-20,electric_bike,7858
2021-12-02,electric_bike,2697
2021-07-13,electric_bike,4021
2022-06-11,electric_bike,7468
2022-06-14,electric_bike,4531
2021-04-04,electric_bike,1846
2022-07-31,electric_bike,8405
2021-06-11,electric_bike,6045
2023-06-09,electric_bike,6755
2020-10-10,electric_bike,4743
2022-09-17,electric_bike,7858
2022-09-03,electric_bike,9701
2021-07-15,electric_bike,3783
2022-01-02,electric_bike,337
2022-08-14,electric_bike,6612
2022-07-02,electric_bike,7644
2021-06-25,electric_bike,3520
2022-10-15,electric_bike,4824
2021-08-26,electric_bike,4734
2023-05-29,electric_bike,6344
2021-12-13,electric_bike,1669
2023-05-11,electric_bike,4498
2023-02-18,electric_bike,1069
2021-12-19,electric_bike,1270
2020-11-10,electric_bike,1382
2023-07-19,electric_bike,5299
2022-07-16,electric_bike,9969
2021-07-24,electric_bike,4767
2022-09-23,electric_bike,5097
2021-03-30,electric_bike,1074
2020-10-25,electric_bike,1631
2022-06-06,electric_bike,2784
2022-06-12,electric_bike,5814
2023-04-28,electric_bike,3150
2022-09-25,electric_bike,4785
2022-07-07,electric_bike,6238
2023-07-29,electric_bike,7495
2023-07-03,electric_bike,6565
2022-07-19,electric_bike,6417
2023-05-13,electric_bike,3696
2021-01-21,electric_bike,310
2021-12-10,electric_bike,1385
2022-10-04,electric_bike,4233
2023-02-01,electric_bike,495
2021-03-13,electric_bike,1409
2023-03-02,electric_bike,1194
2022-08-31,electric_bike,6026
2021-07-31,electric_bike,5728
2021-11-17,electric_bike,1869
2023-03-06,electric_bike,1073
2023-04-30,electric_bike,1567
2023-01-16,electric_bike,636
2023-02-24,electric_bike,859
2021-09-21,electric_bike,3259
2021-11-23,electric_bike,1671
2021-07-10,electric_bike,4808
2020-08-26,electric_bike,1121
2020-08-09,electric_bike,729
2021-01-11,electric_bike,255
2021-12-14,electric_bike,1787
2023-02-21,electric_bike,984
2022-06-28,electric_bike,5589
2023-07-05,electric_bike,3474
2020-09-20,electric_bike,2800
2021-06-26,electric_bike,3189
2022-09-07,electric_bike,5979
2021-05-16,electric_bike,4562
2022-09-11,electric_bike,2544
2021-04-05,electric_bike,1151
2022-10-12,electric_bike,3065
2023-02-13,electric_bike,1131
2020-10-14,electric_bike,2374
2022-05-27,electric_bike,3648
2021-07-03,electric_bike,6153
2022-06-16,electric_bike,5316
2021-11-12,electric_bike,1849
2023-05-14,electric_bike,2345
2022-05-24,electric_bike,3880
2021-04-26,electric_bike,1780
2023-04-16,electric_bike,1583
2021-08-25,electric_bike,3521
2020-11-18,electric_bike,967
2020-10-15,electric_bike,2078
2023-02-19,electric_bike,1558
2023-03-24,electric_bike,1465
2023-01-20,electric_bike,866
2021-01-05,electric_bike,259
2022-10-11,electric_bike,2671
2021-05-20,electric_bike,3426
2021-03-02,electric_bike,293
2021-04-25,electric_bike,1213
2021-04-21,electric_bike,726
2020-08-29,electric_bike,1726
2020-09-11,electric_bike,1542
2021-11-27,electric_bike,1526
2023-05-15,electric_bike,2860
2022-09-27,electric_bike,3813
2020-10-24,electric_bike,2473
2022-05-20,electric_bike,4755
2023-04-05,electric_bike,1786
2023-04-03,electric_bike,1419
2020-09-01,electric_bike,806
2023-03-18,electric_bike,717
2023-02-14,electric_bike,1122
2020-11-27,electric_bike,793
2021-03-14,electric_bike,580
2020-11-04,electric_bike,1937
2023-03-12,electric_bike,623
2020-12-19,electric_bike,606
2022-01-06,electric_bike,251
2022-10-18,electric_bike,2278
2020-11-13,electric_bike,1236
2020-09-09,electric_bike,1062
2021-01-12,electric_bike,323
2023-05-08,electric_bike,1694
2020-08-07,electric_bike,722
2022-01-07,electric_bike,203
2023-02-06,electric_bike,813
2021-04-15,electric_bike,1020
2021-03-23,electric_bike,543
2020-12-11,electric_bike,388
2021-03-07,electric_bike,555
2020-07-10,docked_bike,8165
2020-07-08,docked_bike,6936
2020-06-12,docked_bike,5037
2020-09-13,docked_bike,10119
2020-08-07,docked_bike,10179
2020-07-26,docked_bike,11190
2020-09-21,docked_bike,3888
2020-08-26,docked_bike,5901
2020-09-27,docked_bike,7613
2020-08-13,docked_bike,6797
2020-07-06,docked_bike,6858
2020-06-20,docked_bike,7309
2020-08-25,docked_bike,5577
2020-08-12,docked_bike,6515
2020-11-05,docked_bike,1885
2020-09-06,electric_bike,1765
2020-08-15,docked_bike,11422
2020-09-17,docked_bike,4211
2020-06-13,docked_bike,7011
2020-11-07,docked_bike,7714
2020-11-03,docked_bike,1746
2020-04-03,docked_bike,954
2020-08-10,docked_bike,3318
2020-08-23,docked_bike,10317
2020-10-01,docked_bike,1803
2020-09-15,docked_bike,4835
2020-05-25,docked_bike,7778
2020-05-26,docked_bike,3433
2020-10-07,docked_bike,3708
2020-05-23,docked_bike,4085
2020-05-14,docked_bike,1049
2020-10-14,docked_bike,2778
2020-05-03,docked_bike,4243
2020-10-29,docked_bike,754
2020-05-01,docked_bike,1438
2020-05-13,docked_bike,2100
2020-04-13,docked_bike,338
2020-11-10,docked_bike,1210
2020-04-14,docked_bike,252
2020-04-08,docked_bike,597
2020-05-17,docked_bike,238
2020-04-02,docked_bike,541
2020-10-27,docked_bike,484
2020-04-15,docked_bike,253
2020-08-02,electric_bike,336
2020-05-31,docked_bike,178
2020-04-01,docked_bike,398
2023-02-20,electric_bike,1176
2023-05-06,classic_bike,4238
2021-09-30,classic_bike,4249
2021-08-20,classic_bike,8441
2022-08-21,docked_bike,1208
2022-07-09,classic_bike,9020
2023-05-10,classic_bike,2976
2022-05-24,classic_bike,2798
2022-07-22,classic_bike,4753
2021-09-11,classic_bike,11751
2021-10-12,classic_bike,2677
2021-09-16,classic_bike,6805
2021-09-19,classic_bike,9557
2022-09-07,classic_bike,3110
2023-05-25,docked_bike,185
2023-07-06,classic_bike,3712
2022-08-20,classic_bike,4517
2021-06-26,classic_bike,3868
2021-07-30,classic_bike,9202
2022-08-30,classic_bike,3047
2021-04-22,classic_bike,1790
2021-09-09,classic_bike,5576
2022-08-01,classic_bike,3817
2021-06-24,classic_bike,2754
2022-05-17,classic_bike,2506
2021-07-31,classic_bike,14048
2023-07-25,classic_bike,3710
2022-10-21,docked_bike,608
2021-09-05,classic_bike,12919
2021-07-10,classic_bike,8297
2021-11-06,classic_bike,3095
2022-08-17,classic_bike,3549
2022-01-19,classic_bike,250
2021-04-04,classic_bike,5406
2023-04-02,classic_bike,1522
2023-05-21,classic_bike,6038
2022-10-21,classic_bike,2300
2021-09-14,classic_bike,4684
2021-05-30,classic_bike,8734
2021-07-22,classic_bike,6515
2021-04-23,classic_bike,2641
2022-08-15,classic_bike,3464
2022-07-14,classic_bike,4740
2021-08-06,classic_bike,8135
2021-04-06,classic_bike,4068
2021-08-08,classic_bike,9614
2023-06-20,classic_bike,2997
2022-09-04,classic_bike,3342
2021-11-11,classic_bike,852
2023-03-26,classic_bike,679
2023-03-01,classic_bike,1005
2021-06-11,classic_bike,7795
2022-08-12,classic_bike,4544
2022-09-14,docked_bike,569
2021-07-27,docked_bike,1192
2022-05-13,classic_bike,6925
2022-05-02,classic_bike,1150
2021-08-12,classic_bike,6025
2021-09-29,classic_bike,4271
2020-12-08,electric_bike,403
2021-10-12,docked_bike,528
2021-08-08,docked_bike,2061
2021-06-28,classic_bike,3056
2023-02-04,docked_bike,31
2021-06-29,docked_bike,893
2021-01-09,docked_bike,211
2021-06-20,docked_bike,1984
2021-06-08,docked_bike,1229
2021-04-09,docked_bike,998
2021-10-03,classic_bike,4820
2023-02-08,classic_bike,526
2022-10-13,docked_bike,375
2021-06-11,docked_bike,2244
2021-10-04,docked_bike,459
2022-07-05,classic_bike,3247
2021-08-15,docked_bike,2373
2022-05-09,docked_bike,865
2023-02-18,docked_bike,122
2023-07-11,classic_bike,2650
2021-03-08,docked_bike,582
2020-12-22,classic_bike,477
2021-09-26,docked_bike,1632
2021-03-20,classic_bike,3535
2022-05-28,docked_bike,2234
2021-08-04,classic_bike,5805
2021-04-16,classic_bike,2072
2022-08-04,classic_bike,4089
2022-08-31,docked_bike,545
2022-05-03,classic_bike,370
2021-07-26,classic_bike,6393
2021-07-24,docked_bike,2760
2022-07-06,classic_bike,3483
2023-06-14,classic_bike,2799
2021-11-01,docked_bike,319
2022-08-03,classic_bike,2877
2022-01-14,classic_bike,325
2021-07-21,docked_bike,1250
2022-06-23,classic_bike,5218
2023-05-20,docked_bike,765
2021-05-18,docked_bike,690
2021-12-02,classic_bike,1079
2023-01-02,classic_bike,557
2023-04-08,classic_bike,2535
2021-03-06,classic_bike,1538
2021-08-14,docked_bike,2800
2023-01-13,classic_bike,470
2021-03-22,classic_bike,2519
2023-02-25,classic_bike,504
2022-10-03,classic_bike,1829
2022-08-27,docked_bike,1432
2022-05-24,docked_bike,625
2021-10-31,docked_bike,745
2022-09-03,docked_bike,1657
2023-04-10,classic_bike,1744
2022-10-27,classic_bike,1225
2023-07-29,docked_bike,981
2023-05-19,classic_bike,2378
2023-04-12,docked_bike,469
